"Data Source","World Development Indicators",

"Last Updated Date","2018-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Denmark","DNK","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","4.40000009536743","3.59999990463257","3.40000009536743","4.69999980926514","4.40000009536743","5.80000019073486","6.69999980926514","6.40000009536743","6.59999990463257","6.30000019073486","6.19999980926514","6.30000019073486","6.5","",
"Denmark","DNK","Share of youth not in education, employment or training, female (% of female youth population)","SL.UEM.NEET.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","6.5","5.09999990463257","3.79999995231628","3.79999995231628","4.19999980926514","4.90000009536743","5.40000009536743","6.09999990463257","6.69999980926514","5.80000019073486","5.40000009536743","6.09999990463257","5.09999990463257","",
"Denmark","DNK","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6999998092651","12.1000003814697","9.80000019073486","8.39999961853027","8.10000038146973","6","6.19999980926514","5.59999990463257","5","4.80000019073486","3.70000004768372","4.80000019073486","5.80000019073486","5.40000009536743","3.90000009536743","3.59999990463257","3.29999995231628","5","6","6.59999990463257","7.09999990463257","7.19999980926514","6.80000019073486","5.80000019073486","5.80000019073486","",
"Denmark","DNK","Unemployment with intermediate education, male (% of male labor force with intermediate education)","SL.UEM.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1999998092651","11.8999996185303","8.5","6.59999990463257","6.59999990463257","5","4.69999980926514","4.90000009536743","4.40000009536743","3.90000009536743","3.59999990463257","4.40000009536743","5.09999990463257","4.5","3.09999990463257","3","2.79999995231628","5.59999990463257","6.80000019073486","6.69999980926514","6.80000019073486","6.19999980926514","5.90000009536743","5.30000019073486","5.19999980926514","",
"Denmark","DNK","Unemployment with intermediate education, female (% of female labor force with intermediate education)","SL.UEM.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.10000038146973","11.8000001907349","7.40000009536743","5.19999980926514","5.40000009536743","4.09999990463257","3.59999990463257","4.40000009536743","3.90000009536743","3.20000004768372","3.59999990463257","4.19999980926514","4.5","3.70000004768372","2.59999990463257","2.5","2.40000009536743","6","7.5","6.80000019073486","6.59999990463257","5.5","5.19999980926514","5","4.59999990463257","",
"Denmark","DNK","Unemployment with basic education (% of total labor force with basic education)","SL.UEM.BASC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","15.1999998092651","11.1999998092651","12.6000003814697","13.1000003814697","10.1999998092651","9.80000019073486","8.80000019073486","7.59999990463257","7.5","7.30000019073486","9","7.09999990463257","7.30000019073486","7.19999980926514","6.19999980926514","5.69999980926514","8.10000038146973","9.60000038146973","10.8000001907349","11.3000001907349","11","10.1000003814697","10.1000003814697","10.1999998092651","",
"Denmark","DNK","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1000003814697","13","10.3999996185303","10.1999998092651","10.3999996185303","8.30000019073486","7.5","7.69999980926514","6.19999980926514","6.09999990463257","6.90000009536743","8.5","7.19999980926514","7.19999980926514","6.40000009536743","5.59999990463257","5.40000009536743","9.10000038146973","11.1000003814697","11.3000001907349","11.6999998092651","11.1000003814697","10.3000001907349","9.69999980926514","9.10000038146973","",
"Denmark","DNK","Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","10.3999996185303","9.80000019073486","7.90000009536743","8.19999980926514","6.80000019073486","5.30000019073486","6.69999980926514","5","5","6.59999990463257","8.10000038146973","7.19999980926514","7.19999980926514","5.80000019073486","5.19999980926514","5.09999990463257","10","12.1999998092651","11.6000003814697","12.1000003814697","11.1999998092651","10.5","9.30000019073486","8.30000019073486","",
"Denmark","DNK","Unemployment with advanced education (% of total labor force with advanced education)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79999995231628","4.69999980926514","5.19999980926514","5.59999990463257","4.59999990463257","3.70000004768372","3.70000004768372","3.5","2.59999990463257","3.20000004768372","3.5","5.19999980926514","3.70000004768372","3.79999995231628","3.79999995231628","3.20000004768372","2.20000004768372","3.40000009536743","4.30000019073486","5.5","5.09999990463257","4.59999990463257","5","5.19999980926514","5.19999980926514","",
"Denmark","DNK","Unemployment with advanced education, male (% of male labor force with advanced education)","SL.UEM.ADVN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70000004768372","5.5","4.80000019073486","5.09999990463257","3.90000009536743","3.40000009536743","3.40000009536743","3","2.59999990463257","3.40000009536743","3.59999990463257","4.80000019073486","4","3.70000004768372","3.20000004768372","3","2.20000004768372","3.70000004768372","4.69999980926514","5.19999980926514","4.80000019073486","4.59999990463257","4.69999980926514","4.80000019073486","4.90000009536743","",
"Denmark","DNK","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","6.19999980926514","4.40000009536743","4.69999980926514","3.40000009536743","3.09999990463257","3","2.59999990463257","2.59999990463257","3.59999990463257","3.70000004768372","4.30000019073486","4.30000019073486","3.5","2.70000004768372","2.90000009536743","2.29999995231628","4","5.19999980926514","4.80000019073486","4.40000009536743","4.59999990463257","4.30000019073486","4.30000019073486","4.59999990463257","",
"Denmark","DNK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5","12.3000001907349","14.6000003814697","10.1999998092651","9.89999961853027","10.6000003814697","8.19999980926514","7.19999980926514","9.89999961853027","6.69999980926514","8.19999980926514","7.09999990463257","9.80000019073486","7.80000019073486","8.60000038146973","7.69999980926514","7.5","8","11.8000001907349","13.8999996185303","14.1999998092651","14.1000003814697","13","12.6000003814697","10.8000001907349","12","12.6999998092651",
"Denmark","DNK","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","SL.UEM.1524.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","18.8999996185303","14","11.5","8.10000038146973","8.89999961853027","8.5","11.5","11.5","11.5","12.3000001907349","14.6000003814697","10.1999998092651","9.89999961853027","10.6000003814697","8.10000038146973","7.19999980926514","10","6.69999980926514","8.19999980926514","7.09999990463257","9.80000019073486","7.80000019073486","8.60000038146973","7.69999980926514","7.5","8","11.8000001907349","14","14.1999998092651","14.1000003814697","13","12.6000003814697","10.8000001907349","12","",
"Denmark","DNK","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6999998092651","12.1000003814697","14.5","10.1999998092651","7.80000019073486","9","6.59999990463257","6.69999980926514","9.39999961853027","6.5","7.30000019073486","8.80000019073486","10.6000003814697","8.39999961853027","8.60000038146973","7.90000009536743","7.59999990463257","7.40000009536743","13.1999998092651","16.1000003814697","15.6999998092651","14.6999998092651","14.1999998092651","13.6999998092651","11.6000003814697","13.1000003814697","13.6999998092651",
"Denmark","DNK","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","18.1000003814697","12.3999996185303","10","7","8","8.10000038146973","10.6999998092651","11.3999996185303","10.6999998092651","12.1000003814697","14.5","10.1999998092651","7.80000019073486","9","6.59999990463257","6.69999980926514","9.5","6.5","7.30000019073486","8.80000019073486","10.6000003814697","8.5","8.60000038146973","7.90000009536743","7.59999990463257","7.40000009536743","13.3000001907349","16.1000003814697","15.6999998092651","14.8000001907349","14.3000001907349","13.6999998092651","11.6000003814697","13.1000003814697","",
"Denmark","DNK","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3000001907349","12.5","14.6999998092651","10.1999998092651","12.3000001907349","12.3999996185303","9.89999961853027","7.59999990463257","10.3999996185303","7","9.19999980926514","5.19999980926514","8.89999961853027","7","8.60000038146973","7.5","7.40000009536743","8.60000038146973","10.3000001907349","11.6999998092651","12.6999998092651","13.3999996185303","11.8000001907349","11.3999996185303","10","10.8999996185303","11.6999998092651",
"Denmark","DNK","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","19.7999992370605","15.6000003814697","13.1999998092651","9.5","10","9","12.3999996185303","11.6000003814697","12.3000001907349","12.6000003814697","14.6999998092651","10.1999998092651","12.3000001907349","12.3999996185303","9.89999961853027","7.59999990463257","10.3999996185303","7","9.30000019073486","5.19999980926514","9","7.09999990463257","8.60000038146973","7.5","7.40000009536743","8.69999980926514","10.3000001907349","11.8000001907349","12.6999998092651","13.5","11.8000001907349","11.5","10","10.8999996185303","",
"Denmark","DNK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2871595","2875115","2877341","2858703","2780845","2825979","2836612","2857117","2845783","2878814","2863219","2854554","2890588","2870429","2898618","2900815","2931198","2930830","2962839","2952580","2929891","2928230","2911864","2894568","2907017","2931379","3026070","3032394",
"Denmark","DNK","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3048932735988","46.6535773351675","46.8641012657172","46.8492529654182","45.7747555149604","45.2077315507299","45.370040033674","45.4742315417955","46.2503992749974","46.1882219552913","46.5118106578645","46.5712682261397","46.4420041873833","46.3138088418142","46.5363838905299","46.7206974591623","46.9229646035512","46.9440738630354","46.946222862599","47.0988762370537","47.1317192346063","47.2774338081367","47.4118296733639","47.6007473308625","47.2855851892163","47.0698261807839","47.3783818616225","47.3853991268945",
"Denmark","DNK","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1999969482422","77.5","73.5999984741211","72.3000030517578","73.0999984741211","74.6999969482422","72.5999984741211","72.9000015258789","74.0999984741211","70.3000030517578","71.1999969482422","68.5","67.5","68.4000015258789","67.4000015258789","71.8000030517578","69.5999984741211","67.6999969482422","67.6999969482422","66.8000030517578","64.9000015258789","64.5999984741211","63.5","62.7999992370605","63.0999984741211","",
"Denmark","DNK","Labor force with intermediate education, male (% of male working-age population with intermediate education)","SL.TLF.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9000015258789","80.5","77.4000015258789","76.9000015258789","76.5","80","76.0999984741211","76.4000015258789","76.4000015258789","73.8000030517578","74.0999984741211","72.8000030517578","72.8000030517578","72","71.5999984741211","74.1999969482422","72.1999969482422","70.8000030517578","70.3000030517578","69.6999969482422","68.3000030517578","67.5","66.8000030517578","66.6999969482422","66.6999969482422","",
"Denmark","DNK","Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.0999984741211","83.0999984741211","80.8000030517578","81.0999984741211","79.5999984741211","84.9000015258789","79.3000030517578","79.5","78.5","76.8000030517578","76.6999969482422","76.5","77.0999984741211","75.0999984741211","75.1999969482422","76.1999969482422","74.5","73.4000015258789","72.4000015258789","72.0999984741211","71.0999984741211","69.9000015258789","69.6999969482422","70.0999984741211","70","",
"Denmark","DNK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3215942382813","67.2352828979492","67.0765991210938","66.4587326049805","64.5139770507813","65.3502578735352","65.3991317749023","65.7779541015625","65.4631805419922","66.1854019165039","65.7694396972656","65.4068298339844","66.0977554321289","65.5178146362305","66.0126571655273","65.8605194091797","66.2555160522461","65.849967956543","66.0512084960938","65.3230133056641","64.3664779663086","63.9571990966797","63.1748466491699","62.3241157531738","62.0862884521484","62.0239524841309","63.3058776855469","63.135425567627",
"Denmark","DNK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","60.4000015258789","","","","","61.7999992370605","","","","","61","","","","63.4000015258789","","64.1999969482422","64.9000015258789","65.5","65.0999984741211","","65.5999984741211","","65.5","66.5","66.6999969482422","67.5","66.6999969482422","67.9000015258789","67.6999969482422","68.0999984741211","67.8000030517578","68.0999984741211","67.4000015258789","64.4000015258789","64.5999984741211","65.1999969482422","65.4000015258789","65.1999969482422","65.8000030517578","65.5","65.1999969482422","65.5999984741211","65.5","65.9000015258789","65.5999984741211","65.9000015258789","65.6999969482422","66","65.3000030517578","64.4000015258789","63.9000015258789","63.2000007629395","62.4000015258789","62.2000007629395","62.2000007629395","63.5999984741211","",
"Denmark","DNK","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8636703491211","73.2783432006836","72.790657043457","72.1065292358398","71.3822250366211","73.0443496704102","72.8583221435547","73.1299133300781","71.74072265625","72.6107864379883","71.7088928222656","71.222282409668","72.1288681030273","71.6402587890625","71.8522491455078","71.4102249145508","71.5269317626953","71.0266571044922","71.207389831543","70.1822967529297","69.0691375732422","68.4078903198242","67.3532791137695","66.1587524414063","66.2621841430664","66.440673828125","67.392204284668","67.1807098388672",
"Denmark","DNK","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","85.1999969482422","","","","","83.1999969482422","","","","","78.5","","","","76.3000030517578","","76.5999984741211","76.5999984741211","76.5999984741211","74.9000015258789","","74.6999969482422","","73.0999984741211","74.0999984741211","74.0999984741211","74.5999984741211","73.4000015258789","75.4000015258789","75.1999969482422","75.0999984741211","74.3000030517578","74.0999984741211","73.0999984741211","70.6999969482422","72.0999984741211","71.9000015258789","72.0999984741211","71.0999984741211","71.8000030517578","71.0999984741211","70.9000015258789","71.3000030517578","71.4000015258789","71.6999969482422","71.0999984741211","71.0999984741211","71","71.1999969482422","70.1999969482422","69.0999984741211","68.4000015258789","67.4000015258789","66.1999969482422","66.4000015258789","66.6999969482422","67.8000030517578","",
"Denmark","DNK","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6540245638597","83.8466979685757","84.6184713531347","84.6457049075631","81.1308552147873","79.3377664188548","79.9110724687701","80.2706106569195","82.8269153054279","82.6318677860527","83.7409038466532","83.9689726474296","83.5790756895836","83.2106429456258","84.0271600067023","84.720056804141","85.5023339290199","85.6558913449184","85.7424896566539","86.3601586879523","86.5790680026466","87.1693515729183","87.7575701487824","88.5538011614979","87.5471740910342","86.8594140996762","88.0094893929526","88.0920639463245",
"Denmark","DNK","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","42.7230080160583","","","","","49.3990384394953","","","","","55.9235688227757","","","","66.8414127918243","","68.1462164527001","70.104441034789","71.6710216964646","74.3658205984074","","76.305224000871","","79.7537625909799","80.0269911716268","80.5668043080855","81.5013411269065","82.2888287060641","80.6366021308271","80.5851076241801","81.8908139141873","83.0417203616519","84.2105301090818","84.5417243872296","82.4611057334848","79.7503484284241","81.6411676177944","81.8307923004699","83.6849525695233","83.5654560581959","84.6694824963337","84.203102225814","84.4319750158207","83.6134446598033","84.239894137624","84.9507775276018","85.654012423144","85.4929588210416","85.6741609755167","86.3247879039096","86.5412453799929","87.1344987493482","87.537090006365","88.5196392379548","87.3493955830633","86.6566744851759","87.6106177761284","",
"Denmark","DNK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0512962341309","61.4414710998535","61.5943412780762","61.0350799560547","57.9130096435547","57.9517555236816","58.221866607666","58.7018280029297","59.4206275939941","59.9996490478516","60.049674987793","59.8046188354492","60.2846412658691","59.6123199462891","60.3754043579102","60.4987831115723","61.1571960449219","60.8385162353516","61.054988861084","60.6095428466797","59.7994155883789","59.6307144165039","59.1076011657715","58.5860900878906","58.010669708252","57.7099800109863","59.3115348815918","59.1808738708496",
"Denmark","DNK","Labor force participation rate, female (% of female population ages 15+) (national estimate)","SL.TLF.CACT.FE.NE.ZS","36.4000015258789","","","","","41.0999984741211","","","","","43.9000015258789","","","","51","","52.2000007629395","53.7000007629395","54.9000015258789","55.7000007629395","","57","","58.2999992370605","59.2999992370605","59.7000007629395","60.7999992370605","60.4000015258789","60.7999992370605","60.5999984741211","61.5","61.7000007629395","62.4000015258789","61.7999992370605","58.2999992370605","57.5","58.7000007629395","59","59.5","60","60.2000007629395","59.7000007629395","60.2000007629395","59.7000007629395","60.4000015258789","60.4000015258789","60.9000015258789","60.7000007629395","61","60.5999984741211","59.7999992370605","59.5999984741211","59","58.5999984741211","58","57.7999992370605","59.4000015258789","",
"Denmark","DNK","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0999984741211","47.5999984741211","43.5","42.7000007629395","45.5","44.7999992370605","35.2999992370605","57.5999984741211","42.2999992370605","38.5999984741211","37.5999984741211","42.2999992370605","43.2000007629395","40","41.2999992370605","45.2000007629395","44.7000007629395","44","41.4000015258789","39.9000015258789","38.2999992370605","36.7000007629395","35.7000007629395","34.5999984741211","38","",
"Denmark","DNK","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","52","50.2999992370605","50","53.9000015258789","51.2999992370605","41.7999992370605","64","49.5","46.2999992370605","46.4000015258789","49.7000007629395","49.4000015258789","48.2999992370605","48.5","52.9000015258789","52.7000007629395","51.4000015258789","49","47.7000007629395","45.7000007629395","44.0999984741211","44","43.2000007629395","46","",
"Denmark","DNK","Labor force with basic education, female (% of female working-age population with basic education)","SL.TLF.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5","58.2999992370605","58.5999984741211","59.4000015258789","63.9000015258789","58.5","50.2999992370605","71.3000030517578","58.0999984741211","55.5999984741211","56.7999992370605","59.0999984741211","57.7999992370605","58.5999984741211","57.5999984741211","61.5999984741211","62","59.9000015258789","57.7000007629395","56.4000015258789","53.7999992370605","52.2000007629395","52.7999992370605","52.2999992370605","54.2999992370605","",
"Denmark","DNK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4000015258789","85","85","84.1999969482422","82.6999969482422","83.5","83","81.5","82.1999969482422","81.9000015258789","80.9000015258789","79.6999969482422","80.8000030517578","80.4000015258789","80.1999969482422","80.3000030517578","79.9000015258789","78.5999984741211","78","78.9000015258789","78.5","78.0999984741211","76.1999969482422","76.0999984741211","75.8000030517578","",
"Denmark","DNK","Labor force with advanced education, male (% of male working-age population with advanced education)","SL.TLF.ADVN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3000030517578","87.1999969482422","86.5","86.4000015258789","85.4000015258789","85.1999969482422","84.0999984741211","83.4000015258789","84","82.8000030517578","82","81.4000015258789","81.5999984741211","81.3000030517578","81","81.5999984741211","80.5999984741211","79.6999969482422","79","79.0999984741211","79","78.1999969482422","77","77.0999984741211","77.0999984741211","",
"Denmark","DNK","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1999969482422","89.5","88","88.3000030517578","87.8000030517578","86.6999969482422","85.1999969482422","85.3000030517578","85.9000015258789","83.6999969482422","83.1999969482422","83.3000030517578","82.4000015258789","82.4000015258789","81.9000015258789","83.0999984741211","81.4000015258789","81.0999984741211","80.0999984741211","79.5","79.5","78.4000015258789","78.0999984741211","78.5","78.5999984741211","",
"Denmark","DNK","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.659065246582","73.5763702392578","72.2210922241211","70.72412109375","69.3589782714844","73.3782653808594","74.0397109985352","74.3081893920898","71.9946899414063","73.8914413452148","72.0751037597656","67.4714584350586","69.3017349243164","65.7765884399414","66.7813949584961","68.3871612548828","70.0320816040039","70.5461502075195","72.0511932373047","70.7559967041016","67.4365692138672","66.9529495239258","63.8932151794434","61.5736503601074","61.3952522277832","62.0033340454102","66.0835113525391","65.6860504150391",
"Denmark","DNK","Labor force participation rate for ages 15-24, total (%) (national estimate)","SL.TLF.ACTI.1524.NE.ZS","72.8000030517578","","","","","70.0999984741211","","","","","64.0999984741211","","","","61.9000015258789","","61.2999992370605","61.5999984741211","61.5","61","","68.9000015258789","","65.3000030517578","74.0999984741211","75.5999984741211","75.1999969482422","75.5999984741211","76","75.3000030517578","73.5","73.1999969482422","72","70.5","69.0999984741211","73.1999969482422","73.8000030517578","74.1999969482422","71.5999984741211","73.3000030517578","71.9000015258789","67.1999969482422","68.8000030517578","65.9000015258789","66.4000015258789","68.0999984741211","69.9000015258789","70.5999984741211","72.1999969482422","70.9000015258789","67.5","67.0999984741211","64","61.7000007629395","61.5","62.0999984741211","66.1999969482422","",
